OGDomain,SupportingDomain,IPAddr,City,State,Country
Original Domain: buff.163.com, Querying Domain: g.fp.ps.netease.com8, IP: 199.109.107.202, Location: New York City, New York, US
Original Domain: buff.163.com, Querying Domain: g.fp.ps.netease.com8, IP: 206.82.104.62, Location: New York City, New York, US
Original Domain: buff.163.com, Querying Domain: market.fp.ps.netease.com, IP: 172.17.0.1, Location: Unknown, Unknown, Unknown
Original Domain: buff.163.com, Querying Domain: market.fp.ps.netease.com, IP: 149.43.80.3, Location: Hamilton, New York, US
Original Domain: buff.163.com, Querying Domain: market.fp.ps.netease.com, IP: 10.9.52.10, Location: Unknown, Unknown, Unknown
Original Domain: buff.163.com, Querying Domain: market.fp.ps.netease.com, IP: 172.16.1.12, Location: Unknown, Unknown, Unknown
Original Domain: buff.163.com, Querying Domain: market.fp.ps.netease.com, IP: 154.24.3.165, Location: North Syracuse, New York, US
Original Domain: buff.163.com, Querying Domain: market.fp.ps.netease.com, IP: 154.54.87.233, Location: Albany, New York, US
Original Domain: buff.163.com, Querying Domain: market.fp.ps.netease.com, IP: 66.28.4.238, Location: Boston, Massachusetts, US
Original Domain: buff.163.com, Querying Domain: market.fp.ps.netease.com, IP: 62.115.122.202, Location: Jersey City, New Jersey, US
Original Domain: buff.163.com, Querying Domain: market.fp.ps.netease.com, IP: 80.91.246.162, Location: Chicago, Illinois, US
Original Domain: buff.163.com, Querying Domain: market.fp.ps.netease.com, IP: 213.155.130.177, Location: Kansas City, Missouri, US
Original Domain: buff.163.com, Querying Domain: market.fp.ps.netease.com, IP: 62.115.121.176, Location: San Jose, California, US
Original Domain: buff.163.com, Querying Domain: buff.163.com, IP: 172.17.0.1, Location: Unknown, Unknown, Unknown
Original Domain: buff.163.com, Querying Domain: buff.163.com, IP: 149.43.80.2, Location: Hamilton, New York, US
Original Domain: buff.163.com, Querying Domain: buff.163.com, IP: 10.9.52.10, Location: Unknown, Unknown, Unknown
Original Domain: buff.163.com, Querying Domain: buff.163.com, IP: 172.16.1.12, Location: Unknown, Unknown, Unknown
Original Domain: buff.163.com, Querying Domain: buff.163.com, IP: 154.24.3.165, Location: North Syracuse, New York, US
Original Domain: buff.163.com, Querying Domain: buff.163.com, IP: 154.54.87.237, Location: Albany, New York, US
Original Domain: buff.163.com, Querying Domain: buff.163.com, IP: 154.54.29.173, Location: Brook Park, Ohio, US
Original Domain: buff.163.com, Querying Domain: buff.163.com, IP: 154.54.7.129, Location: Chicago, Illinois, US
Original Domain: buff.163.com, Querying Domain: buff.163.com, IP: 154.54.44.169, Location: Kansas City, Missouri, US
Original Domain: buff.163.com, Querying Domain: buff.163.com, IP: 154.54.31.89, Location: Denver, Colorado, US
Original Domain: buff.163.com, Querying Domain: buff.163.com, IP: 154.54.42.97, Location: Salt Lake City, Utah, US
Original Domain: buff.163.com, Querying Domain: buff.163.com, IP: 154.54.44.141, Location: Foster City, California, US
Original Domain: buff.163.com, Querying Domain: buff.163.com, IP: 154.54.43.14, Location: San Jose, California, US
Original Domain: buff.163.com, Querying Domain: buff.163.com, IP: 38.88.224.186, Location: San Jose, California, US
Original Domain: buff.163.com, Querying Domain: buff.163.com, IP: 52.93.47.135, Location: San Jose, California, US
Original Domain: buff.163.com, Querying Domain: buff.163.com, IP: 54.240.242.75, Location: San Jose, California, US
Original Domain: buff.163.com, Querying Domain: g.fp.ps.netease.com4, IP: 172.17.0.1, Location: Unknown, Unknown, Unknown
Original Domain: buff.163.com, Querying Domain: g.fp.ps.netease.com4, IP: 149.43.80.3, Location: Hamilton, New York, US
Original Domain: buff.163.com, Querying Domain: g.fp.ps.netease.com4, IP: 172.16.1.11, Location: Unknown, Unknown, Unknown
Original Domain: buff.163.com, Querying Domain: g.fp.ps.netease.com4, IP: 199.109.108.41, Location: Rock Hall, Maryland, US
Original Domain: buff.163.com, Querying Domain: g.fp.ps.netease.com4, IP: 199.109.107.101, Location: New York City, New York, US
Original Domain: buff.163.com, Querying Domain: g.fp.ps.netease.com4, IP: 199.109.107.202, Location: New York City, New York, US
Original Domain: buff.163.com, Querying Domain: g.fp.ps.netease.com4, IP: 206.82.104.62, Location: New York City, New York, US
Original Domain: buff.163.com, Querying Domain: buff.163.com5, IP: 172.17.0.1, Location: Unknown, Unknown, Unknown
Original Domain: buff.163.com, Querying Domain: buff.163.com5, IP: 149.43.80.3, Location: Hamilton, New York, US
Original Domain: buff.163.com, Querying Domain: buff.163.com5, IP: 172.16.1.11, Location: Unknown, Unknown, Unknown
Original Domain: buff.163.com, Querying Domain: buff.163.com5, IP: 38.140.35.201, Location: New York City, New York, US
Original Domain: buff.163.com, Querying Domain: buff.163.com5, IP: 154.54.84.213, Location: Chelsea, New York, US
Original Domain: buff.163.com, Querying Domain: buff.163.com5, IP: 154.54.162.169, Location: Columbus, Ohio, US
Original Domain: buff.163.com, Querying Domain: buff.163.com5, IP: 154.54.44.169, Location: Kansas City, Missouri, US
Original Domain: buff.163.com, Querying Domain: buff.163.com5, IP: 154.54.31.89, Location: Denver, Colorado, US
Original Domain: buff.163.com, Querying Domain: buff.163.com5, IP: 154.54.42.97, Location: Salt Lake City, Utah, US
Original Domain: buff.163.com, Querying Domain: buff.163.com5, IP: 154.54.44.141, Location: Foster City, California, US
Original Domain: buff.163.com, Querying Domain: buff.163.com5, IP: 154.54.43.14, Location: San Jose, California, US
Original Domain: buff.163.com, Querying Domain: buff.163.com5, IP: 38.142.246.122, Location: San Jose, California, US
Original Domain: buff.163.com, Querying Domain: buff.163.com5, IP: 15.230.28.9, Location: San Jose, California, US
Original Domain: buff.163.com, Querying Domain: buff.163.com5, IP: 54.240.242.21, Location: San Jose, California, US
Original Domain: buff.163.com, Querying Domain: g.fp.ps.netease.com12, IP: 172.17.0.1, Location: Unknown, Unknown, Unknown
Original Domain: buff.163.com, Querying Domain: g.fp.ps.netease.com12, IP: 149.43.80.3, Location: Hamilton, New York, US
Original Domain: buff.163.com, Querying Domain: g.fp.ps.netease.com12, IP: 10.9.52.10, Location: Unknown, Unknown, Unknown
Original Domain: buff.163.com, Querying Domain: g.fp.ps.netease.com12, IP: 172.16.1.11, Location: Unknown, Unknown, Unknown
Original Domain: buff.163.com, Querying Domain: g.fp.ps.netease.com12, IP: 199.109.108.41, Location: Rock Hall, Maryland, US
Original Domain: buff.163.com, Querying Domain: g.fp.ps.netease.com12, IP: 199.109.107.101, Location: New York City, New York, US
Original Domain: buff.163.com, Querying Domain: g.fp.ps.netease.com12, IP: 199.109.107.202, Location: New York City, New York, US
Original Domain: buff.163.com, Querying Domain: g.fp.ps.netease.com12, IP: 206.82.104.62, Location: New York City, New York, US
Original Domain: buff.163.com, Querying Domain: g.fp.ps.netease.com15, IP: 172.17.0.1, Location: Unknown, Unknown, Unknown
Original Domain: buff.163.com, Querying Domain: g.fp.ps.netease.com15, IP: 149.43.80.3, Location: Hamilton, New York, US
Original Domain: buff.163.com, Querying Domain: g.fp.ps.netease.com15, IP: 172.16.1.11, Location: Unknown, Unknown, Unknown
Original Domain: buff.163.com, Querying Domain: g.fp.ps.netease.com15, IP: 199.109.108.41, Location: Rock Hall, Maryland, US
Original Domain: buff.163.com, Querying Domain: g.fp.ps.netease.com15, IP: 199.109.107.101, Location: New York City, New York, US
Original Domain: buff.163.com, Querying Domain: g.fp.ps.netease.com15, IP: 199.109.107.202, Location: New York City, New York, US
Original Domain: buff.163.com, Querying Domain: g.fp.ps.netease.com15, IP: 206.82.104.62, Location: New York City, New York, US
Original Domain: buff.163.com, Querying Domain: buff.163.com25, IP: 172.17.0.1, Location: Unknown, Unknown, Unknown
Original Domain: buff.163.com, Querying Domain: buff.163.com25, IP: 149.43.80.2, Location: Hamilton, New York, US
Original Domain: buff.163.com, Querying Domain: buff.163.com25, IP: 172.16.1.12, Location: Unknown, Unknown, Unknown
Original Domain: buff.163.com, Querying Domain: buff.163.com25, IP: 154.24.3.165, Location: North Syracuse, New York, US
Original Domain: buff.163.com, Querying Domain: buff.163.com25, IP: 154.54.87.237, Location: Albany, New York, US
Original Domain: buff.163.com, Querying Domain: buff.163.com25, IP: 154.54.29.173, Location: Brook Park, Ohio, US
Original Domain: buff.163.com, Querying Domain: buff.163.com25, IP: 154.54.7.129, Location: Chicago, Illinois, US
Original Domain: buff.163.com, Querying Domain: buff.163.com25, IP: 154.54.44.169, Location: Kansas City, Missouri, US
Original Domain: buff.163.com, Querying Domain: buff.163.com25, IP: 154.54.31.89, Location: Denver, Colorado, US
Original Domain: buff.163.com, Querying Domain: buff.163.com25, IP: 154.54.42.97, Location: Salt Lake City, Utah, US
Original Domain: buff.163.com, Querying Domain: buff.163.com25, IP: 154.54.44.141, Location: Foster City, California, US
Original Domain: buff.163.com, Querying Domain: buff.163.com25, IP: 154.54.43.14, Location: San Jose, California, US
Original Domain: buff.163.com, Querying Domain: buff.163.com25, IP: 38.88.224.186, Location: San Jose, California, US
Original Domain: buff.163.com, Querying Domain: buff.163.com25, IP: 52.93.47.135, Location: San Jose, California, US
Original Domain: buff.163.com, Querying Domain: buff.163.com25, IP: 54.240.242.75, Location: San Jose, California, US
Original Domain: buff.163.com, Querying Domain: g.fp.ps.netease.com18, IP: 172.17.0.1, Location: Unknown, Unknown, Unknown
Original Domain: buff.163.com, Querying Domain: g.fp.ps.netease.com18, IP: 149.43.80.3, Location: Hamilton, New York, US
Original Domain: buff.163.com, Querying Domain: g.fp.ps.netease.com18, IP: 172.16.1.11, Location: Unknown, Unknown, Unknown
Original Domain: buff.163.com, Querying Domain: g.fp.ps.netease.com18, IP: 199.109.108.41, Location: Rock Hall, Maryland, US
Original Domain: buff.163.com, Querying Domain: g.fp.ps.netease.com18, IP: 199.109.107.101, Location: New York City, New York, US
Original Domain: buff.163.com, Querying Domain: g.fp.ps.netease.com18, IP: 199.109.107.202, Location: New York City, New York, US
Original Domain: buff.163.com, Querying Domain: g.fp.ps.netease.com18, IP: 206.82.104.62, Location: New York City, New York, US
Original Domain: buff.163.com, Querying Domain: g.fp.ps.netease.com13, IP: 172.17.0.1, Location: Unknown, Unknown, Unknown
Original Domain: buff.163.com, Querying Domain: g.fp.ps.netease.com13, IP: 149.43.80.3, Location: Hamilton, New York, US
Original Domain: buff.163.com, Querying Domain: g.fp.ps.netease.com13, IP: 172.16.1.11, Location: Unknown, Unknown, Unknown
Original Domain: buff.163.com, Querying Domain: g.fp.ps.netease.com13, IP: 199.109.108.41, Location: Rock Hall, Maryland, US
Original Domain: buff.163.com, Querying Domain: g.fp.ps.netease.com13, IP: 199.109.107.101, Location: New York City, New York, US
Original Domain: buff.163.com, Querying Domain: g.fp.ps.netease.com13, IP: 199.109.107.202, Location: New York City, New York, US
Original Domain: buff.163.com, Querying Domain: g.fp.ps.netease.com13, IP: 206.82.104.62, Location: New York City, New York, US
Original Domain: buff.163.com, Querying Domain: websource.nie.netease.com, IP: 172.17.0.1, Location: Unknown, Unknown, Unknown
Original Domain: buff.163.com, Querying Domain: websource.nie.netease.com, IP: 149.43.80.3, Location: Hamilton, New York, US
Original Domain: buff.163.com, Querying Domain: websource.nie.netease.com, IP: 10.9.52.10, Location: Unknown, Unknown, Unknown
Original Domain: buff.163.com, Querying Domain: websource.nie.netease.com, IP: 172.16.1.11, Location: Unknown, Unknown, Unknown
Original Domain: buff.163.com, Querying Domain: websource.nie.netease.com, IP: 38.140.35.201, Location: New York City, New York, US
Original Domain: buff.163.com, Querying Domain: websource.nie.netease.com, IP: 154.54.84.213, Location: Chelsea, New York, US
Original Domain: buff.163.com, Querying Domain: websource.nie.netease.com, IP: 154.54.42.86, Location: London, England, GB
Original Domain: buff.163.com, Querying Domain: websource.nie.netease.com, IP: 154.54.61.162, Location: London, England, GB
Original Domain: buff.163.com, Querying Domain: websource.nie.netease.com, IP: 149.14.81.226, Location: London, England, GB
Original Domain: buff.163.com, Querying Domain: websource.nie.netease.com, IP: 202.97.93.153, Location: Shanghai, Shanghai, CN
Original Domain: buff.163.com, Querying Domain: websource.nie.netease.com, IP: 202.97.39.198, Location: Shanghai, Shanghai, CN
Original Domain: buff.163.com, Querying Domain: websource.nie.netease.com, IP: 202.97.52.25, Location: Shanghai, Shanghai, CN
Original Domain: buff.163.com, Querying Domain: websource.nie.netease.com, IP: 202.97.97.210, Location: Zhenjiang, Jiangsu, CN
Original Domain: buff.163.com, Querying Domain: websource.nie.netease.com, IP: 220.191.200.240, Location: Hangzhou, Zhejiang, CN
Original Domain: buff.163.com, Querying Domain: websource.nie.netease.com, IP: 115.238.120.226, Location: Sijiqing, Zhejiang, CN
Original Domain: buff.163.com, Querying Domain: buff.163.com19, IP: 172.17.0.1, Location: Unknown, Unknown, Unknown
Original Domain: buff.163.com, Querying Domain: buff.163.com19, IP: 149.43.80.3, Location: Hamilton, New York, US
Original Domain: buff.163.com, Querying Domain: buff.163.com19, IP: 172.16.1.11, Location: Unknown, Unknown, Unknown
Original Domain: buff.163.com, Querying Domain: buff.163.com19, IP: 38.140.35.201, Location: New York City, New York, US
Original Domain: buff.163.com, Querying Domain: buff.163.com19, IP: 154.54.84.213, Location: Chelsea, New York, US
Original Domain: buff.163.com, Querying Domain: buff.163.com19, IP: 154.54.162.169, Location: Columbus, Ohio, US
Original Domain: buff.163.com, Querying Domain: buff.163.com19, IP: 154.54.7.129, Location: Chicago, Illinois, US
Original Domain: buff.163.com, Querying Domain: buff.163.com19, IP: 154.54.44.169, Location: Kansas City, Missouri, US
Original Domain: buff.163.com, Querying Domain: buff.163.com19, IP: 154.54.31.89, Location: Denver, Colorado, US
Original Domain: buff.163.com, Querying Domain: buff.163.com19, IP: 154.54.42.97, Location: Salt Lake City, Utah, US
Original Domain: buff.163.com, Querying Domain: buff.163.com19, IP: 154.54.44.141, Location: Foster City, California, US
Original Domain: buff.163.com, Querying Domain: buff.163.com19, IP: 154.54.43.14, Location: San Jose, California, US
Original Domain: buff.163.com, Querying Domain: buff.163.com19, IP: 38.142.246.122, Location: San Jose, California, US
Original Domain: buff.163.com, Querying Domain: buff.163.com19, IP: 15.230.28.9, Location: San Jose, California, US
Original Domain: buff.163.com, Querying Domain: buff.163.com19, IP: 54.240.242.21, Location: San Jose, California, US
Original Domain: buff.163.com, Querying Domain: buff.163.com26, IP: 172.17.0.1, Location: Unknown, Unknown, Unknown
Original Domain: buff.163.com, Querying Domain: buff.163.com26, IP: 149.43.80.3, Location: Hamilton, New York, US
Original Domain: buff.163.com, Querying Domain: buff.163.com26, IP: 10.9.52.10, Location: Unknown, Unknown, Unknown
Original Domain: buff.163.com, Querying Domain: buff.163.com26, IP: 172.16.1.11, Location: Unknown, Unknown, Unknown
Original Domain: buff.163.com, Querying Domain: buff.163.com26, IP: 38.140.35.201, Location: New York City, New York, US
Original Domain: buff.163.com, Querying Domain: buff.163.com26, IP: 154.54.84.213, Location: Chelsea, New York, US
Original Domain: buff.163.com, Querying Domain: buff.163.com26, IP: 154.54.162.169, Location: Columbus, Ohio, US
Original Domain: buff.163.com, Querying Domain: buff.163.com26, IP: 154.54.7.129, Location: Chicago, Illinois, US
Original Domain: buff.163.com, Querying Domain: buff.163.com26, IP: 154.54.44.169, Location: Kansas City, Missouri, US
Original Domain: buff.163.com, Querying Domain: buff.163.com26, IP: 154.54.31.89, Location: Denver, Colorado, US
Original Domain: buff.163.com, Querying Domain: buff.163.com26, IP: 154.54.42.97, Location: Salt Lake City, Utah, US
Original Domain: buff.163.com, Querying Domain: buff.163.com26, IP: 154.54.44.141, Location: Foster City, California, US
Original Domain: buff.163.com, Querying Domain: buff.163.com26, IP: 154.54.43.14, Location: San Jose, California, US
Original Domain: buff.163.com, Querying Domain: buff.163.com26, IP: 38.142.246.122, Location: San Jose, California, US
Original Domain: buff.163.com, Querying Domain: buff.163.com26, IP: 15.230.28.9, Location: San Jose, California, US
Original Domain: buff.163.com, Querying Domain: buff.163.com26, IP: 54.240.242.21, Location: San Jose, California, US
Original Domain: buff.163.com, Querying Domain: g.fp.ps.netease.com, IP: 172.17.0.1, Location: Unknown, Unknown, Unknown
Original Domain: buff.163.com, Querying Domain: g.fp.ps.netease.com, IP: 149.43.80.3, Location: Hamilton, New York, US
Original Domain: buff.163.com, Querying Domain: g.fp.ps.netease.com, IP: 10.9.52.10, Location: Unknown, Unknown, Unknown
Original Domain: buff.163.com, Querying Domain: g.fp.ps.netease.com, IP: 172.16.1.11, Location: Unknown, Unknown, Unknown
Original Domain: buff.163.com, Querying Domain: g.fp.ps.netease.com, IP: 199.109.108.41, Location: Rock Hall, Maryland, US
Original Domain: buff.163.com, Querying Domain: g.fp.ps.netease.com, IP: 199.109.107.101, Location: New York City, New York, US
Original Domain: buff.163.com, Querying Domain: g.fp.ps.netease.com, IP: 199.109.107.202, Location: New York City, New York, US
Original Domain: buff.163.com, Querying Domain: g.fp.ps.netease.com, IP: 206.82.104.62, Location: New York City, New York, US
Original Domain: buff.163.com, Querying Domain: buff.163.com6, IP: 172.17.0.1, Location: Unknown, Unknown, Unknown
Original Domain: buff.163.com, Querying Domain: buff.163.com6, IP: 149.43.80.3, Location: Hamilton, New York, US
Original Domain: buff.163.com, Querying Domain: buff.163.com6, IP: 172.16.1.11, Location: Unknown, Unknown, Unknown
Original Domain: buff.163.com, Querying Domain: buff.163.com6, IP: 38.140.35.201, Location: New York City, New York, US
Original Domain: buff.163.com, Querying Domain: buff.163.com6, IP: 154.54.84.213, Location: Chelsea, New York, US
Original Domain: buff.163.com, Querying Domain: buff.163.com6, IP: 154.54.162.169, Location: Columbus, Ohio, US
Original Domain: buff.163.com, Querying Domain: buff.163.com6, IP: 154.54.7.129, Location: Chicago, Illinois, US
Original Domain: buff.163.com, Querying Domain: buff.163.com6, IP: 154.54.44.169, Location: Kansas City, Missouri, US
Original Domain: buff.163.com, Querying Domain: buff.163.com6, IP: 154.54.31.89, Location: Denver, Colorado, US
Original Domain: buff.163.com, Querying Domain: buff.163.com6, IP: 154.54.42.97, Location: Salt Lake City, Utah, US
Original Domain: buff.163.com, Querying Domain: buff.163.com6, IP: 154.54.44.141, Location: Foster City, California, US
Original Domain: buff.163.com, Querying Domain: buff.163.com6, IP: 154.54.43.14, Location: San Jose, California, US
Original Domain: buff.163.com, Querying Domain: buff.163.com6, IP: 38.142.246.122, Location: San Jose, California, US
Original Domain: buff.163.com, Querying Domain: buff.163.com6, IP: 15.230.28.9, Location: San Jose, California, US
Original Domain: buff.163.com, Querying Domain: buff.163.com6, IP: 54.240.242.21, Location: San Jose, California, US
Original Domain: buff.163.com, Querying Domain: buff.163.com14, IP: 172.17.0.1, Location: Unknown, Unknown, Unknown
Original Domain: buff.163.com, Querying Domain: buff.163.com14, IP: 149.43.80.3, Location: Hamilton, New York, US
Original Domain: buff.163.com, Querying Domain: buff.163.com14, IP: 10.9.52.10, Location: Unknown, Unknown, Unknown
Original Domain: buff.163.com, Querying Domain: buff.163.com14, IP: 172.16.1.11, Location: Unknown, Unknown, Unknown
Original Domain: buff.163.com, Querying Domain: buff.163.com14, IP: 38.140.35.201, Location: New York City, New York, US
Original Domain: buff.163.com, Querying Domain: buff.163.com14, IP: 154.54.84.213, Location: Chelsea, New York, US
Original Domain: buff.163.com, Querying Domain: buff.163.com14, IP: 154.54.162.169, Location: Columbus, Ohio, US
Original Domain: buff.163.com, Querying Domain: buff.163.com14, IP: 154.54.7.129, Location: Chicago, Illinois, US
Original Domain: buff.163.com, Querying Domain: buff.163.com14, IP: 154.54.44.169, Location: Kansas City, Missouri, US
Original Domain: buff.163.com, Querying Domain: buff.163.com14, IP: 154.54.31.89, Location: Denver, Colorado, US
Original Domain: buff.163.com, Querying Domain: buff.163.com14, IP: 154.54.42.97, Location: Salt Lake City, Utah, US
Original Domain: buff.163.com, Querying Domain: buff.163.com14, IP: 154.54.44.141, Location: Foster City, California, US
Original Domain: buff.163.com, Querying Domain: buff.163.com14, IP: 154.54.43.14, Location: San Jose, California, US
Original Domain: buff.163.com, Querying Domain: buff.163.com14, IP: 38.142.246.122, Location: San Jose, California, US
Original Domain: buff.163.com, Querying Domain: buff.163.com14, IP: 15.230.28.9, Location: San Jose, California, US
Original Domain: buff.163.com, Querying Domain: buff.163.com14, IP: 54.240.242.21, Location: San Jose, California, US
Original Domain: buff.163.com, Querying Domain: buff.163.com2, IP: 172.17.0.1, Location: Unknown, Unknown, Unknown
Original Domain: buff.163.com, Querying Domain: buff.163.com2, IP: 149.43.80.3, Location: Hamilton, New York, US
Original Domain: buff.163.com, Querying Domain: buff.163.com2, IP: 10.9.52.10, Location: Unknown, Unknown, Unknown
Original Domain: buff.163.com, Querying Domain: buff.163.com2, IP: 172.16.1.11, Location: Unknown, Unknown, Unknown
Original Domain: buff.163.com, Querying Domain: buff.163.com2, IP: 38.140.35.201, Location: New York City, New York, US
Original Domain: buff.163.com, Querying Domain: buff.163.com2, IP: 154.54.84.213, Location: Chelsea, New York, US
Original Domain: buff.163.com, Querying Domain: buff.163.com2, IP: 154.54.162.169, Location: Columbus, Ohio, US
Original Domain: buff.163.com, Querying Domain: buff.163.com2, IP: 154.54.7.129, Location: Chicago, Illinois, US
Original Domain: buff.163.com, Querying Domain: buff.163.com2, IP: 154.54.44.169, Location: Kansas City, Missouri, US
Original Domain: buff.163.com, Querying Domain: buff.163.com2, IP: 154.54.31.89, Location: Denver, Colorado, US
Original Domain: buff.163.com, Querying Domain: buff.163.com2, IP: 154.54.42.97, Location: Salt Lake City, Utah, US
Original Domain: buff.163.com, Querying Domain: buff.163.com2, IP: 154.54.44.141, Location: Foster City, California, US
Original Domain: buff.163.com, Querying Domain: buff.163.com2, IP: 154.54.43.14, Location: San Jose, California, US
Original Domain: buff.163.com, Querying Domain: buff.163.com2, IP: 38.142.246.122, Location: San Jose, California, US
Original Domain: buff.163.com, Querying Domain: buff.163.com2, IP: 15.230.28.9, Location: San Jose, California, US
Original Domain: buff.163.com, Querying Domain: buff.163.com2, IP: 54.240.242.21, Location: San Jose, California, US
Original Domain: buff.163.com, Querying Domain: market.fp.ps.netease.com5, IP: 172.17.0.1, Location: Unknown, Unknown, Unknown
Original Domain: buff.163.com, Querying Domain: market.fp.ps.netease.com5, IP: 149.43.80.3, Location: Hamilton, New York, US
Original Domain: buff.163.com, Querying Domain: market.fp.ps.netease.com5, IP: 10.9.52.10, Location: Unknown, Unknown, Unknown
Original Domain: buff.163.com, Querying Domain: market.fp.ps.netease.com5, IP: 172.16.1.12, Location: Unknown, Unknown, Unknown
Original Domain: buff.163.com, Querying Domain: market.fp.ps.netease.com5, IP: 154.24.3.165, Location: North Syracuse, New York, US
Original Domain: buff.163.com, Querying Domain: market.fp.ps.netease.com5, IP: 154.54.87.233, Location: Albany, New York, US
Original Domain: buff.163.com, Querying Domain: market.fp.ps.netease.com5, IP: 66.28.4.238, Location: Boston, Massachusetts, US
Original Domain: buff.163.com, Querying Domain: market.fp.ps.netease.com5, IP: 62.115.122.202, Location: Jersey City, New Jersey, US
Original Domain: buff.163.com, Querying Domain: market.fp.ps.netease.com5, IP: 80.91.246.162, Location: Chicago, Illinois, US
Original Domain: buff.163.com, Querying Domain: market.fp.ps.netease.com5, IP: 213.155.130.177, Location: Kansas City, Missouri, US
Original Domain: buff.163.com, Querying Domain: g.fp.ps.netease.com5, IP: 172.17.0.1, Location: Unknown, Unknown, Unknown
Original Domain: buff.163.com, Querying Domain: g.fp.ps.netease.com5, IP: 149.43.80.3, Location: Hamilton, New York, US
Original Domain: buff.163.com, Querying Domain: g.fp.ps.netease.com5, IP: 172.16.1.11, Location: Unknown, Unknown, Unknown
Original Domain: buff.163.com, Querying Domain: g.fp.ps.netease.com5, IP: 199.109.108.41, Location: Rock Hall, Maryland, US
Original Domain: buff.163.com, Querying Domain: g.fp.ps.netease.com5, IP: 199.109.107.101, Location: New York City, New York, US
Original Domain: buff.163.com, Querying Domain: g.fp.ps.netease.com5, IP: 199.109.107.202, Location: New York City, New York, US
Original Domain: buff.163.com, Querying Domain: g.fp.ps.netease.com5, IP: 206.82.104.62, Location: New York City, New York, US
Original Domain: buff.163.com, Querying Domain: g.fp.ps.netease.com3, IP: 172.17.0.1, Location: Unknown, Unknown, Unknown
Original Domain: buff.163.com, Querying Domain: g.fp.ps.netease.com3, IP: 149.43.80.3, Location: Hamilton, New York, US
Original Domain: buff.163.com, Querying Domain: g.fp.ps.netease.com3, IP: 10.9.52.10, Location: Unknown, Unknown, Unknown
Original Domain: buff.163.com, Querying Domain: g.fp.ps.netease.com3, IP: 172.16.1.11, Location: Unknown, Unknown, Unknown
Original Domain: buff.163.com, Querying Domain: g.fp.ps.netease.com3, IP: 199.109.108.41, Location: Rock Hall, Maryland, US
Original Domain: buff.163.com, Querying Domain: g.fp.ps.netease.com3, IP: 199.109.107.101, Location: New York City, New York, US
Original Domain: buff.163.com, Querying Domain: g.fp.ps.netease.com3, IP: 199.109.107.202, Location: New York City, New York, US
Original Domain: buff.163.com, Querying Domain: g.fp.ps.netease.com3, IP: 206.82.104.62, Location: New York City, New York, US
Original Domain: buff.163.com, Querying Domain: g.fp.ps.netease.com10, IP: 172.17.0.1, Location: Unknown, Unknown, Unknown
Original Domain: buff.163.com, Querying Domain: g.fp.ps.netease.com10, IP: 149.43.80.3, Location: Hamilton, New York, US
Original Domain: buff.163.com, Querying Domain: g.fp.ps.netease.com10, IP: 172.16.1.11, Location: Unknown, Unknown, Unknown
Original Domain: buff.163.com, Querying Domain: g.fp.ps.netease.com10, IP: 199.109.108.41, Location: Rock Hall, Maryland, US
Original Domain: buff.163.com, Querying Domain: g.fp.ps.netease.com10, IP: 199.109.107.101, Location: New York City, New York, US
Original Domain: buff.163.com, Querying Domain: g.fp.ps.netease.com10, IP: 199.109.107.202, Location: New York City, New York, US
Original Domain: buff.163.com, Querying Domain: g.fp.ps.netease.com10, IP: 206.82.104.62, Location: New York City, New York, US
Original Domain: buff.163.com, Querying Domain: buff.163.com24, IP: 172.17.0.1, Location: Unknown, Unknown, Unknown
Original Domain: buff.163.com, Querying Domain: buff.163.com24, IP: 149.43.80.2, Location: Hamilton, New York, US
Original Domain: buff.163.com, Querying Domain: buff.163.com24, IP: 10.9.52.10, Location: Unknown, Unknown, Unknown
Original Domain: buff.163.com, Querying Domain: buff.163.com24, IP: 172.16.1.12, Location: Unknown, Unknown, Unknown
Original Domain: buff.163.com, Querying Domain: buff.163.com24, IP: 154.24.3.165, Location: North Syracuse, New York, US
Original Domain: buff.163.com, Querying Domain: buff.163.com24, IP: 154.54.87.237, Location: Albany, New York, US
Original Domain: buff.163.com, Querying Domain: buff.163.com24, IP: 154.54.29.173, Location: Brook Park, Ohio, US
Original Domain: buff.163.com, Querying Domain: buff.163.com24, IP: 154.54.7.129, Location: Chicago, Illinois, US
Original Domain: buff.163.com, Querying Domain: buff.163.com24, IP: 154.54.44.169, Location: Kansas City, Missouri, US
Original Domain: buff.163.com, Querying Domain: buff.163.com24, IP: 154.54.31.89, Location: Denver, Colorado, US
Original Domain: buff.163.com, Querying Domain: buff.163.com24, IP: 154.54.42.97, Location: Salt Lake City, Utah, US
Original Domain: buff.163.com, Querying Domain: buff.163.com24, IP: 154.54.44.141, Location: Foster City, California, US
Original Domain: buff.163.com, Querying Domain: buff.163.com24, IP: 154.54.43.14, Location: San Jose, California, US
Original Domain: buff.163.com, Querying Domain: buff.163.com24, IP: 38.88.224.186, Location: San Jose, California, US
Original Domain: buff.163.com, Querying Domain: buff.163.com24, IP: 52.93.47.135, Location: San Jose, California, US
Original Domain: buff.163.com, Querying Domain: buff.163.com24, IP: 54.240.242.75, Location: San Jose, California, US
Original Domain: buff.163.com, Querying Domain: buff.163.com21, IP: 172.17.0.1, Location: Unknown, Unknown, Unknown
Original Domain: buff.163.com, Querying Domain: buff.163.com21, IP: 149.43.80.3, Location: Hamilton, New York, US
